FlowDataID,FlowReadingValue,FlowStationLocation/Description,FlowStationLocation/Direction,FlowStationLocation/Latitude,FlowStationLocation/Longitude,FlowStationLocation/MilePost,FlowStationLocation/RoadName,Region,StationName,Time
7261,0,Unknown,NB,47.580245197,-122.173772093,9.96,090,Olympic,090es00996,/Date(1746901882000-0700)/
5890,0,Richards Rd-WB,NB,47.580245197,-122.173772093,9.96,090,Northwest,090es00996,/Date(1746901942000-0700)/
2269,1,Richards Rd-WB,WB,47.580245214,-122.173765653,9.96,090,Northwest,090es00996,/Date(1746901942000-0700)/
7260,1,Unknown,WB,47.580245197,-122.173772093,9.96,090,Olympic,090es00996,/Date(1746901882000-0700)/
7264,1,Unknown,EB,47.580281296,-122.164251397,10.4,090,Olympic,090es01040,/Date(1746901882000-0700)/
2274,1,132nd Ave SE,EB,47.580281313,-122.164251882,10.4,090,Northwest,090es01040,/Date(1746901942000-0700)/
2272,1,132nd Ave SE,WB,47.57989141,-122.164322698,10.4,090,Northwest,090es01040,/Date(1746901942000-0700)/
7265,1,Unknown,WB,47.579884671,-122.164300366,10.4,090,Olympic,090es01040,/Date(1746901882000-0700)/
7267,1,Unknown,EB,47.579792763,-122.154023045,10.9,090,Olympic,090es01090,/Date(1746901882000-0700)/
2278,1,140th Ave SE,EB,47.579779912,-122.153679768,10.9,090,Northwest,090es01090,/Date(1746901942000-0700)/
2277,2,140th Ave SE,WB,47.579430027,-122.153869804,10.9,090,Northwest,090es01090,/Date(1746901942000-0700)/
7269,2,Unknown,WB,47.579460595,-122.154562107,10.9,090,Olympic,090es01090,/Date(1746901882000-0700)/
7273,1,Unknown,EB,47.579211678,-122.142345349,11.43,090,Olympic,090es01143,/Date(1746901882000-0700)/
2280,1,Eastgate-WB,EB,47.579211664,-122.142344953,11.43,090,Northwest,090es01143,/Date(1746901942000-0700)/
2283,1,Eastgate-WB,WB,47.57886389,-122.142515514,11.43,090,Northwest,090es01143,/Date(1746901942000-0700)/
7271,1,Unknown,WB,47.578874698,-122.142566887,11.43,090,Olympic,090es01143,/Date(1746901882000-0700)/
7835,1,Unknown,EB,47.578771637,-122.134629738,11.8,090,Olympic,090es01180,/Date(1746901882000-0700)/
5983,1,SE 37th St-EB,EB,47.578771298,-122.134626555,11.8,090,Northwest,090es01180,/Date(1746901942000-0700)/
2284,1,Eastgate-EB,EB,47.578776623,-122.134676445,11.81,090,Northwest,090es01181,/Date(1746901942000-0700)/
7275,1,Unknown,EB,47.578748987,-122.134417579,11.81,090,Olympic,090es01181,/Date(1746901882000-0700)/
7277,1,Unknown,WB,47.578011763,-122.132548264,11.9,090,Olympic,090es01190,/Date(1746901882000-0700)/
2286,1,161st Ave SE,WB,47.578036058,-122.132628931,11.9,090,Northwest,090es01190,/Date(1746901942000-0700)/
2288,1,163rd Ave SE,EB,47.574911536,-122.122420907,12.43,090,Northwest,090es01243,/Date(1746901942000-0700)/
7279,1,Unknown,EB,47.574913739,-122.122427089,12.43,090,Olympic,090es01243,/Date(1746901882000-0700)/
7281,1,Unknown,WB,47.574533777,-122.122473771,12.43,090,Olympic,090es01243,/Date(1746901882000-0700)/
2291,1,163rd Ave SE,WB,47.574559987,-122.122547374,12.43,090,Northwest,090es01243,/Date(1746901942000-0700)/
2292,1,170th Ave SE,EB,47.57180707,-122.113705331,12.89,090,Northwest,090es01289,/Date(1746901942000-0700)/
7283,1,Unknown,EB,47.571809435,-122.113711961,12.89,090,Olympic,090es01289,/Date(1746901882000-0700)/
7285,1,Unknown,WB,47.571433894,-122.113797566,12.89,090,Olympic,090es01289,/Date(1746901882000-0700)/
2294,1,170th Ave SE,WB,47.571446163,-122.113831705,12.89,090,Northwest,090es01289,/Date(1746901942000-0700)/
2297,1,W Lk Sam Pkwy-WB,EB,47.568113636,-122.104051238,13.41,090,Northwest,090es01341,/Date(1746901942000-0700)/
7289,1,Unknown,EB,47.568113636,-122.104051238,13.41,090,Olympic,090es01341,/Date(1746901882000-0700)/
7287,1,Unknown,WB,47.567755092,-122.104231567,13.41,090,Olympic,090es01341,/Date(1746901882000-0700)/
2298,1,W Lk Sam Pkwy-WB,WB,47.567754607,-122.104214691,13.41,090,Northwest,090es01341,/Date(1746901942000-0700)/
2300,1,182nd Ave SE,EB,47.562923048,-122.094619281,13.97,090,Northwest,090es01397,/Date(1746901942000-0700)/
7291,1,Unknown,EB,47.563003996,-122.094764824,13.97,090,Olympic,090es01397,/Date(1746901882000-0700)/
7292,1,Unknown,WB,47.56271063,-122.095093848,13.97,090,Olympic,090es01397,/Date(1746901882000-0700)/
2303,1,182nd Ave SE,WB,47.562709351,-122.095095366,13.97,090,Northwest,090es01397,/Date(1746901942000-0700)/
2304,1,193rd Pl SE,EB,47.556951287,-122.082364985,14.67,090,Northwest,090es01467,/Date(1746901942000-0700)/
7295,1,Unknown,EB,47.556951368,-122.082365202,14.67,090,Olympic,090es01467,/Date(1746901882000-0700)/
7293,1,Unknown,WB,47.556553268,-122.082531302,14.67,090,Olympic,090es01467,/Date(1746901882000-0700)/
2306,1,193rd Pl SE,WB,47.556553268,-122.082531302,14.67,090,Northwest,090es01467,/Date(1746901942000-0700)/
2308,1,200th Ave SE,EB,47.553671539,-122.073858726,15.13,090,Northwest,090es01513,/Date(1746901942000-0700)/
7297,1,Unknown,EB,47.553671647,-122.07385901,15.13,090,Olympic,090es01513,/Date(1746901882000-0700)/
7298,1,Unknown,WB,47.553278872,-122.073998749,15.13,090,Olympic,090es01513,/Date(1746901882000-0700)/
2311,1,200th Ave SE,WB,47.553278794,-122.07399853,15.13,090,Northwest,090es01513,/Date(1746901942000-0700)/
2312,1,SR 900-WB,EB,47.549024142,-122.061994856,15.77,090,Northwest,090es01577,/Date(1746901942000-0700)/
7300,1,Unknown,EB,47.549036112,-122.06198526,15.77,090,Olympic,090es01577,/Date(1746901882000-0700)/
7301,1,Unknown,EB,47.54553242,-122.050917297,16.35,090,Olympic,090es01635,/Date(1746901882000-0700)/
2315,1,217th Ave SE,EB,47.545307136,-122.051024852,16.35,090,Northwest,090es01635,/Date(1746901942000-0700)/
2316,1,217th Ave SE,WB,47.545307136,-122.051024852,16.35,090,Northwest,090es01635,/Date(1746901942000-0700)/
7302,1,Unknown,WB,47.545301296,-122.051010308,16.35,090,Olympic,090es01635,/Date(1746901882000-0700)/
7303,1,Unknown,EB,47.542208198,-122.039188993,16.96,090,Olympic,090es01696,/Date(1746901882000-0700)/
2317,1,Front St-WB,EB,47.542149505,-122.039056684,16.96,090,Northwest,090es01696,/Date(1746901942000-0700)/
2319,1,232nd Ave SE,EB,47.536440693,-122.031759555,17.48,090,Northwest,090es01748,/Date(1746901942000-0700)/
7304,1,Unknown,EB,47.53643916,-122.031763783,17.48,090,Olympic,090es01748,/Date(1746901882000-0700)/
7305,1,Unknown,WB,47.536324425,-122.032064561,17.48,090,Olympic,090es01748,/Date(1746901882000-0700)/
2320,1,232nd Ave SE,WB,47.536343462,-122.032081273,17.48,090,Northwest,090es01748,/Date(1746901942000-0700)/
2321,1,Sunset Way-WB,EB,47.532068552,-122.026116237,17.9,090,Northwest,090es01790,/Date(1746901942000-0700)/
7306,1,Unknown,EB,47.532068552,-122.026116237,17.9,090,Olympic,090es01790,/Date(1746901882000-0700)/
7307,1,Unknown,WB,47.536036382,-122.012622661,18.64,090,Olympic,090es01864,/Date(1746901882000-0700)/
2323,1,"246th Ave SE, WB",WB,47.536020053,-122.012677865,18.64,090,Northwest,090es01864,/Date(1746901942000-0700)/
2324,1,"246th Ave SE, EB",EB,47.537059281,-122.009101602,18.8,090,Northwest,090es01880,/Date(1746901942000-0700)/
7308,1,Unknown,EB,47.537061016,-122.00913922,18.8,090,Olympic,090es01880,/Date(1746901882000-0700)/
7309,1,Unknown,EB,47.532994922,-121.997742748,19.41,090,Olympic,090es01941,/Date(1746901882000-0700)/
2325,1,256th Ave SE,EB,47.532970662,-121.997659792,19.41,090,Northwest,090es01941,/Date(1746901942000-0700)/
2326,1,256th Ave SE,WB,47.532715567,-121.997837381,19.41,090,Northwest,090es01941,/Date(1746901942000-0700)/
7310,1,Unknown,WB,47.532708679,-121.997814245,19.41,090,Olympic,090es01941,/Date(1746901882000-0700)/
7824,1,Unknown,EB,47.507218558,-121.901415113,24.81,090,Olympic,090es02481,/Date(1746901882000-0700)/
5916,1,330th Ave SE,EB,47.507218558,-121.901415113,24.81,090,Northwest,090es02481,/Date(1746901942000-0700)/
5915,1,EB Exit to SR 18,EB,47.508405198,-121.88865934,25.43,090,Northwest,090es02543,/Date(1746901942000-0700)/
7825,1,Unknown,EB,47.508412688,-121.888661705,25.43,090,Olympic,090es02543,/Date(1746901882000-0700)/
4582,1,I-90 / Medical Lake Rd (EB),EB,47.591931886,-117.565398868,272.8,090,Eastern,RTMS-I-90-EB-MM270.49,/Date(1746901966000-0700)/
4586,1,I-90 / Medical Lake Rd (WB),WB,47.591736448,-117.565090621,272.8,090,Eastern,RTMS-I-90-WB-MM272.80,/Date(1746901966000-0700)/
4548,1,I-90 / Thomas Mallen Rd (EB),EB,47.602897432,-117.541310953,274.17,090,Eastern,RTMS-I-90-EB-MM271.87,/Date(1746901966000-0700)/
4552,1,I-90 / Thomas Mallen Rd (EB),WB,47.602720862,-117.540903665,274.17,090,Eastern,RTMS-I-90-WB-MM274.17,/Date(1746901966000-0700)/
4597,1,I-90 / Geiger Blvd CCTV site (EB),EB,47.619047113,-117.50455781,276.22,090,Eastern,RTMS-I-90-EB-MM276.22,/Date(1746901966000-0700)/
4596,1,I-90 / Geiger Blvd CCTV site (EB),WB,47.618951796,-117.504311335,276.22,090,Eastern,RTMS-I-90-WB-MM276.22,/Date(1746901966000-0700)/
4646,1,I-90 / Geiger Blvd (WB),EB,47.621153338,-117.501041371,276.44,090,Eastern,RTMS-I-90-EB-MM276.44,/Date(1746901996000-0700)/
4645,1,I-90 / Geiger Blvd(WB),WB,47.620997977,-117.500879831,276.44,090,Eastern,RTMS-I-90-WB-MM276.44,/Date(1746901996000-0700)/
4698,1,I-90 / Geiger Blvd (EB),EB,47.624438508,-117.495489758,276.79,090,Eastern,RTMS-I-90-EB-MM276.79,/Date(1746901966000-0700)/
4697,1,I-90 / Geiger Blvd(EB),WB,47.624348622,-117.495247336,276.79,090,Eastern,RTMS-I-90-WB-MM276.79,/Date(1746901966000-0700)/
4568,1,I-90 / US-2 (WB),EB,47.632760705,-117.481528662,277.65,090,Eastern,RTMS-I-90-EB-MM277.65,/Date(1746901966000-0700)/
4599,1,I-90 / US-2 (WB),WB,47.632632837,-117.481324289,277.65,090,Eastern,RTMS-I-90-WB-MM277.65,/Date(1746901966000-0700)/
4578,1,I-90 / US-2 (EB),EB,47.634956055,-117.477807106,277.88,090,Eastern,RTMS-I-90-EB-MM277.88,/Date(1746901966000-0700)/
4584,1,I-90 / US-2 (EB),WB,47.634819388,-117.477567255,277.88,090,Eastern,RTMS-I-90-WB-MM277.88,/Date(1746901996000-0700)/
4546,1,I-90 / Finch Arboretum (EB),EB,47.642289418,-117.461471508,278.79,090,Eastern,RTMS-I-90-EB-MM276.50,/Date(1746901996000-0700)/
4558,1,I-90 / Finch Arboretum (EB),WB,47.642124372,-117.461420446,278.79,090,Eastern,RTMS-I-90-WB-MM278.79,/Date(1746901966000-0700)/
4594,1,I-90 / US-195 (WB),EB,47.64705169,-117.450572718,279.41,090,Eastern,RTMS-I-90-EB-MM279.41,/Date(1746901966000-0700)/
4561,1,I-90 / US-195 (WB),WB,47.647020313,-117.450219813,279.41,090,Eastern,RTMS-I-90-WB-MM279.41,/Date(1746901996000-0700)/
6044,1,I-90 Maple St EB,EB,47.649967,-117.44213,279.95,090,Eastern,I90-MM279.95-EB-Maple,/Date(1746901966000-0700)/
6045,1,I-90 Maple St EB,WB,47.65027,-117.44232,279.95,090,Eastern,I90-MM279.95-WB-Maple,/Date(1746901966000-0700)/
4585,1,I-90 / Jefferson St (WB),EB,47.65253257,-117.430009006,280.44,090,Eastern,RTMS-I-90-WB-MM280.45,/Date(1746901966000-0700)/
4556,1,I-90 / Jefferson St (EB),WB,47.652425051,-117.42987672,280.44,090,Eastern,RTMS-I-90-EB-MM280.44,/Date(1746901966000-0700)/
6046,1,I-90 Monroe St EB,EB,47.65244,-117.4283,280.52,090,Eastern,I90-MM280.52-EB-Monroe,/Date(1746901996000-0700)/
6047,1,I-90 Monroe St EB,WB,47.65277,-117.42832,280.52,090,Eastern,I90-MM280.52-WB-Monroe,/Date(1746901996000-0700)/
6049,1,I-90 Howard St WB,EB,47.65256,-117.42078,280.87,090,Eastern,I90-MM280.87-EB-Howard,/Date(1746901966000-0700)/
6048,1,I-90 Howard St WB,WB,47.65292,-117.42078,280.87,090,Eastern,I90-MM280.87-WB-Howard,/Date(1746901966000-0700)/
6051,1,I-90 Bernard St WB,EB,47.65262,-117.41614,281.08,090,Eastern,I90-MM281.08-EB-Bernard,/Date(1746901966000-0700)/
6050,1,I-90 Bernard St WB,WB,47.65294,-117.41614,281.08,090,Eastern,I90-MM281.08-WB-Bernard,/Date(1746901966000-0700)/
4572,1,I-90 / Division St (WB),EB,47.652641769,-117.410563873,281.35,090,Eastern,RTMS-I-90-WB-MM281.32,/Date(1746901966000-0700)/
4554,1,I-90 / Division St (EB),WB,47.652521878,-117.410571035,281.35,090,Eastern,RTMS-I-90-EB-MM281.32,/Date(1746901966000-0700)/
6052,1,I-90 Sherman St EB,EB,47.65203,-117.40452,281.62,090,Eastern,I90-MM281.62-EB-Sherman,/Date(1746901996000-0700)/
6053,1,I-90 Sherman St EB,WB,47.65233,-117.40452,281.62,090,Eastern,I90-MM281.62-WB-Sherman,/Date(1746901966000-0700)/
4563,1,I-90 / Hamilton St (WB),EB,47.653171662,-117.391371422,282.26,090,Eastern,RTMS-I-90-EB-MM282.26,/Date(1746901996000-0700)/
4565,1,I-90 / Hamilton St (WB),WB,47.65297486,-117.391417059,282.26,090,Eastern,RTMS-I-90-WB-MM282.26,/Date(1746901996000-0700)/
6054,1,I-90   Pittsburg St EB,EB,47.65375,-117.38426,282.59,090,Eastern,I90-MM282.59-EB-Pittsburg,/Date(1746901966000-0700)/
6055,1,I-90   Pittsburg St EB,WB,47.65404,-117.38426,282.59,090,Eastern,I90-MM282.59-WB-Pittsburg,/Date(1746901996000-0700)/
4575,1,I-90   Freya St  EB ,EB,47.653983472,-117.359010786,283.79,090,Eastern,RTMS-I-90-EB-MM281.48,/Date(1746901966000-0700)/
4590,1,I-90 / Freya St (EB),WB,47.653848762,-117.359010456,283.79,090,Eastern,RTMS-I-90-WB-MM283.79,/Date(1746901966000-0700)/
4576,1,I-90 / Havana St (EB),EB,47.65393638,-117.341792536,284.59,090,Eastern,RTMS-I-90-EB-MM284.59,/Date(1746901966000-0700)/
4593,1,I-90 / Havana St (EB),WB,47.653795492,-117.34179313,284.59,090,Eastern,RTMS-I-90-WB-MM284.59,/Date(1746901966000-0700)/
4592,1,I-90 / Fancher Rd (EB),EB,47.65398665,-117.327668273,285.26,090,Eastern,RTMS-I-90-EB-MM285.26,/Date(1746901966000-0700)/
4583,1,I-90 / Fancher Rd (EB),WB,47.653924569,-117.327232603,285.26,090,Eastern,RTMS-I-90-WB-MM285.26,/Date(1746901966000-0700)/
4577,1,I-90 / Sprague Ave (EB),EB,47.65660901,-117.322368139,285.58,090,Eastern,RTMS-I-90-EB-MM285.58,/Date(1746901996000-0700)/
4587,1,I-90 / Sprague Ave (EB),WB,47.656405843,-117.322259088,285.58,090,Eastern,RTMS-I-90-WB-MM285.58,/Date(1746901996000-0700)/
4547,1,I-90 / Broadway Ave (WB),EB,47.66317827,-117.314412859,286.17,090,Eastern,RTMS-I-90-EB-MM286.17,/Date(1746901966000-0700)/
4544,1,I-90 / Broadway Ave (WB),WB,47.663170522,-117.314050859,286.17,090,Eastern,RTMS-I-90-WB-MM286.17,/Date(1746901966000-0700)/
4574,1,I-90 / Park Rd (WB),EB,47.670063489,-117.298265975,287.05,090,Eastern,RTMS-I-90-EB-MM287.05,/Date(1746901966000-0700)/
4569,1,I-90 / Park Rd (WB),WB,47.669846743,-117.298275518,287.05,090,Eastern,RTMS-I-90-WB-MM287.05,/Date(1746901966000-0700)/
4560,1,I-90 / Argonne Rd (WB),EB,47.673842703,-117.282020224,287.87,090,Eastern,RTMS-I-90-EB-MM287.87,/Date(1746901996000-0700)/
4559,1,I-90 / Argonne Rd (WB),WB,47.673660779,-117.28200112,287.87,090,Eastern,RTMS-I-90-WB-MM287.87,/Date(1746901966000-0700)/
4600,1,I-90 / University Rd (WB),EB,47.674956925,-117.25956654,288.92,090,Eastern,RTMS-I-90-EB-MM288.92,/Date(1746901966000-0700)/
4601,1,I-90 / University Rd (WB),WB,47.67480185,-117.259663299,288.92,090,Eastern,RTMS-I-90-WB-MM288.92,/Date(1746901996000-0700)/
4557,1,I-90 / Pines Rd (EB),EB,47.674131594,-117.238825754,289.9,090,Eastern,RTMS-I-90-EB-MM289.90,/Date(1746901966000-0700)/
4562,1,I-90 / Pines Rd (EB),WB,47.673995281,-117.238818233,289.9,090,Eastern,RTMS-I-90-WB-MM289.90,/Date(1746901966000-0700)/
6061,1,I-90   Evergreen Rd West WB,EB,47.67408,-117.22805,290.4,090,Eastern,I90-MM290.40-EB-Evergreen-West,/Date(1746901966000-0700)/
6060,1,I-90   Evergreen Rd West WB,WB,47.67448,-117.22805,290.4,090,Eastern,I90-MM290.40-WB-Evergreen-West,/Date(1746901966000-0700)/
4589,1,I-90 / Evergreen Rd (WB),EB,47.673075904,-117.215452591,291,090,Eastern,RTMS-I-90-EB-MM291.00,/Date(1746901966000-0700)/
4579,1,I-90 / Evergreen Rd (WB),WB,47.672916876,-117.215559104,291,090,Eastern,RTMS-I-90-WB-MM291.00,/Date(1746901966000-0700)/
6059,1,I90-MM291.40-EB-Evergreen-East,EB,47.67112,-117.20705,291.4,090,Eastern,I90-MM291.40-EB-Evergreen-East,/Date(1746901966000-0700)/
6058,1,I90-MM291.40-WB-Evergreen-East,WB,47.67151,-117.20706,291.4,090,Eastern,I90-MM291.40-WB-Evergreen-East,/Date(1746901966000-0700)/
4591,1,I-90 / Sullivan Rd (WB),EB,47.669482333,-117.197457312,291.88,090,Eastern,RTMS-I-90-EB-MM291.88,/Date(1746901996000-0700)/
4581,1,I-90 / Sullivan Rd (WB),WB,47.669277631,-117.197487945,291.88,090,Eastern,RTMS-I-90-WB-MM291.88,/Date(1746901966000-0700)/
6056,1,I-90   Sullivan Rd East,EB,47.66871,-117.19487,292.02,090,Eastern,I90-MM292.02-EB-Sullivan-East,/Date(1746901996000-0700)/
6057,1,I-90   Sullivan Rd East,WB,47.66908,-117.19487,292.02,090,Eastern,I90-MM292.02-WB-Sullivan-East,/Date(1746901966000-0700)/
4602,1,I-90 / Flora Rd (WB),EB,47.665689878,-117.174492463,292.99,090,Eastern,RTMS-I-90-EB-MM292.99,/Date(1746901996000-0700)/
4603,1,I-90 / Flora Rd (WB),WB,47.665505153,-117.174441562,292.99,090,Eastern,RTMS-I-90-WB-MM292.99,/Date(1746901966000-0700)/
4573,1,I-90 / Appleway Ave (WB),EB,47.665689586,-117.134745605,294.83,090,Eastern,RTMS-I-90-EB-MM294.83,/Date(1746901996000-0700)/
4588,1,I-90 / Appleway Ave (WB),WB,47.665504944,-117.135086663,294.83,090,Eastern,RTMS-I-90-WB-MM294.83,/Date(1746901966000-0700)/
4553,1,I-90 / Harvard Rd (WB),EB,47.678888593,-117.101022079,296.78,090,Eastern,RTMS-I-90-EB-MM296.78,/Date(1746901966000-0700)/
4564,1,I-90 / Harvard Rd (WB),WB,47.678865121,-117.100447417,296.78,090,Eastern,RTMS-I-90-WB-MM296.78,/Date(1746901996000-0700)/
4732,1,I-90 / Starr Rd (WB),EB,47.688898097,-117.067757491,298.48,090,Eastern,RTMS-I-90-EB-MM298.48,/Date(1746901966000-0700)/
4733,1,I-90 / Starr Rd (WB),WB,47.688759356,-117.067539935,298.48,090,Eastern,RTMS-I-90-WB-MM298.48,/Date(1746901966000-0700)/
4555,1,I-90 / Idaho Rd (WB),EB,47.695701919,-117.049468491,299.45,090,Eastern,RTMS-I-90-EB-MM299.45,/Date(1746901966000-0700)/
4549,1,I-90 / Idaho Rd (WB),WB,47.695470878,-117.049380882,299.45,090,Eastern,RTMS-I-90-WB-MM299.45,/Date(1746901966000-0700)/
3357,1,Tuk Intl Blvd-NB,NB,47.500403277,-122.297242066,23.16,099,Northwest,099es02316,/Date(1746901942000-0700)/
7509,1,Unknown,NB,47.500403277,-122.297242066,23.16,099,Olympic,099es02316,/Date(1746901882000-0700)/
7510,1,Unknown,SB,47.500182272,-122.297401432,23.16,099,Olympic,099es02316,/Date(1746901882000-0700)/
3358,1,Tuk Intl Blvd-NB,SB,47.500182272,-122.297401432,23.16,099,Northwest,099es02316,/Date(1746901942000-0700)/
1794,1,S 102nd St,NB,47.508170742,-122.301119808,23.75,099,Northwest,099es02375,/Date(1746901942000-0700)/
7039,1,Unknown,NB,47.508319145,-122.301237455,23.75,099,Olympic,099es02375,/Date(1746901882000-0700)/
7040,1,Unknown,SB,47.508258766,-122.301519165,23.75,099,Olympic,099es02375,/Date(1746901882000-0700)/
1795,1,S 102nd St,SB,47.508258766,-122.301519165,23.75,099,Northwest,099es02375,/Date(1746901942000-0700)/
3365,1,S 100th St,NB,47.513940477,-122.308484022,24.27,099,Northwest,099es02427,/Date(1746901942000-0700)/
7511,1,Unknown,NB,47.513940429,-122.308483953,24.27,099,Olympic,099es02427,/Date(1746901882000-0700)/
7512,1,Unknown,SB,47.513911082,-122.30881952,24.27,099,Olympic,099es02427,/Date(1746901882000-0700)/
3366,1,S 100th St,SB,47.513911082,-122.30881952,24.27,099,Northwest,099es02427,/Date(1746901942000-0700)/
3363,1,DesMoinesDr-SB,NB,47.518020633,-122.314305885,24.65,099,Northwest,099es02465,/Date(1746901942000-0700)/
7513,1,Unknown,NB,47.518020633,-122.314305885,24.65,099,Olympic,099es02465,/Date(1746901882000-0700)/
7514,1,Unknown,SB,47.517895397,-122.314494592,24.65,099,Olympic,099es02465,/Date(1746901882000-0700)/
3364,1,DesMoinesDr-SB,SB,47.517895397,-122.314494592,24.65,099,Northwest,099es02465,/Date(1746901942000-0700)/
3359,1,DesMoinesDr-NB,NB,47.521126315,-122.318568946,24.94,099,Northwest,099es02494,/Date(1746901942000-0700)/
7515,1,Unknown,NB,47.521127951,-122.31856644,24.94,099,Olympic,099es02494,/Date(1746901882000-0700)/
7516,1,Unknown,SB,47.52097919,-122.318774128,24.94,099,Olympic,099es02494,/Date(1746901882000-0700)/
3360,1,DesMoinesDr-NB,SB,47.520978596,-122.3187738,24.94,099,Northwest,099es02494,/Date(1746901942000-0700)/
1796,1,S Cloverdale St,NB,47.527034774,-122.324834964,25.45,099,Northwest,099es02545,/Date(1746901942000-0700)/
7041,1,Unknown,NB,47.527014472,-122.324813674,25.45,099,Olympic,099es02545,/Date(1746901882000-0700)/
7042,1,Unknown,SB,47.527140844,-122.325325302,25.45,099,Olympic,099es02545,/Date(1746901882000-0700)/
1797,1,S Cloverdale St,SB,47.527193348,-122.325373527,25.45,099,Northwest,099es02545,/Date(1746901942000-0700)/
3361,1,S Kenyon St,NB,47.531791461,-122.329605338,25.85,099,Northwest,099es02585,/Date(1746901942000-0700)/
7517,1,Unknown,NB,47.531791461,-122.329605338,25.85,099,Olympic,099es02585,/Date(1746901882000-0700)/
7518,1,Unknown,SB,47.531868387,-122.330019154,25.85,099,Olympic,099es02585,/Date(1746901882000-0700)/
3362,1,S Kenyon St,SB,47.531868387,-122.330019154,25.85,099,Northwest,099es02585,/Date(1746901942000-0700)/
4945,0,S Lander St,NB,47.580465919,-122.339297949,29.51,099,Northwest,099es02951,/Date(1746901942000-0700)/
7679,0,Unknown,NB,47.580525793,-122.339271651,29.51,099,Olympic,099es02951,/Date(1746901882000-0700)/
7680,1,Unknown,SB,47.580555365,-122.339425446,29.51,099,Olympic,099es02951,/Date(1746901882000-0700)/
4946,1,S Lander St,SB,47.580797914,-122.339428138,29.51,099,Northwest,099es02951,/Date(1746901942000-0700)/
5888,1,RoyalBrougham-NB,SB,47.594861537,-122.334964589,30.52,099,Northwest,099es03052,/Date(1746901942000-0700)/
7805,1,Unknown,SB,47.591686557,-122.3366412,30.52,099,Olympic,099es03052,/Date(1746901882000-0700)/
7812,1,Unknown,NB,47.597562469,-122.3358039,30.72,099,Olympic,099es03072,/Date(1746901882000-0700)/
5898,1,"Tunnel, ER 2",NB,47.597207435,-122.335050058,30.72,099,Northwest,099es03072,/Date(1746901942000-0700)/
5899,1,"Tunnel, ER 2",SB,47.595710997,-122.334438455,30.72,099,Northwest,099es03072,/Date(1746901942000-0700)/
7813,1,Unknown,SB,47.591686557,-122.3366412,30.72,099,Olympic,099es03072,/Date(1746901882000-0700)/
7810,1,Unknown,NB,47.605097796,-122.33727134,31.25,099,Olympic,099es03125,/Date(1746901882000-0700)/
5896,1,"Tunnel, ER 6",NB,47.604068911,-122.338334264,31.25,099,Northwest,099es03125,/Date(1746901942000-0700)/
5897,1,"Tunnel, ER 6",SB,47.610327577,-122.3448721,31.25,099,Northwest,099es03125,/Date(1746901942000-0700)/
7811,1,Unknown,SB,47.591686557,-122.3366412,31.25,099,Olympic,099es03125,/Date(1746901882000-0700)/
7808,1,Unknown,NB,47.610554101,-122.34158224,31.68,099,Olympic,099es03168,/Date(1746901882000-0700)/
5894,1,"Tunnel, ER 10",NB,47.609383928,-122.34331212,31.68,099,Northwest,099es03168,/Date(1746901942000-0700)/
5895,1,"Tunnel, ER 10",SB,47.610327577,-122.3448721,31.68,099,Northwest,099es03168,/Date(1746901942000-0700)/
7809,1,Unknown,SB,47.624638573,-122.343787984,31.68,099,Olympic,099es03168,/Date(1746901882000-0700)/
7806,1,Unknown,NB,47.617208768,-122.34489608,32.17,099,Olympic,099es03217,/Date(1746901882000-0700)/
5892,1,"Tunnel, ER 14",NB,47.615518691,-122.345955099,32.17,099,Northwest,099es03217,/Date(1746901942000-0700)/
5893,1,"Tunnel, ER 14",SB,47.615556485,-122.34605948,32.17,099,Northwest,099es03217,/Date(1746901942000-0700)/
7807,1,Unknown,SB,47.624638573,-122.343787984,32.17,099,Olympic,099es03217,/Date(1746901882000-0700)/
7777,1,Unknown,NB,47.624648595,-122.343580708,32.71,099,Olympic,099es03271,/Date(1746901882000-0700)/
5211,1,North Portal,NB,47.622628869,-122.343643153,32.71,099,Northwest,099es03271,/Date(1746901942000-0700)/
5212,1,North Portal,SB,47.622628869,-122.343643153,32.71,099,Northwest,099es03271,/Date(1746901942000-0700)/
7778,1,Unknown,SB,47.624638573,-122.343787984,32.71,099,Olympic,099es03271,/Date(1746901882000-0700)/
7775,1,Unknown,NB,47.630868233,-122.343456171,33.29,099,Olympic,099es03329,/Date(1746901882000-0700)/
5209,1,Comstock St,NB,47.63097948,-122.343469825,33.29,099,Northwest,099es03329,/Date(1746901942000-0700)/
5210,1,Comstock St,SB,47.63097948,-122.343469825,33.29,099,Northwest,099es03329,/Date(1746901942000-0700)/
7776,1,Unknown,SB,47.630869978,-122.34357616,33.29,099,Olympic,099es03329,/Date(1746901882000-0700)/
5188,1,Crosby,NB,47.025673212,-122.918460688,366.64,101,Olympic,101es36664,/Date(1746901882000-0700)/
5187,1,Crosby,SB,47.025673212,-122.918460688,366.64,101,Olympic,101es36664,/Date(1746901882000-0700)/
6527,1,SR 512,NB,47.202305662,-122.278642437,6,167,Olympic,167es00600,/Date(1746901882000-0700)/
4474,1,512 SB On Ramp,NB,47.202487406,-122.293826074,6.44,167,Olympic,167es00644,/Date(1746902002000-0700)/
4475,1,512 SB On Ramp,SB,47.202477255,-122.293970836,6.44,167,Olympic,167es00644,/Date(1746902002000-0700)/
